time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
1410,1983-11-11,00:00:00.00,0,8.05863,0.291338,0,0.867637,0,1968.57,0,8.72479,0,18.0909,0,27.6685,0.00281027,0.0459807,12.2426,2036.5,3223.97,1189.13,6.82121e-13
1411,1983-11-12,00:00:00.00,0.175084,3.69896,0.291338,0,0.867811,0,1969.39,0,8.99622,0,18.1135,0,30.0578,0.373148,0.0578238,11.8656,2040.01,3227.84,1189.49,4.54747e-13
1412,1983-11-13,00:00:00.00,0,2.53339,0.291338,0,0.863645,0,1970.19,0,9.03694,0,17.8065,0,32.559,0.179014,0.0344301,11.2196,2042.18,3230.38,1189.86,2.27374e-13
1413,1983-11-14,00:00:00.00,0.00152128,3.12859,0.291338,0,0.860153,0,1970.99,0,9.11558,0,17.5474,0,35.1697,0.180831,0.0279866,10.7768,2044.96,3233.51,1190.21,-2.27374e-13
1414,1983-11-15,00:00:00.00,0.171509,8.27074,0.291338,0,0.859909,0,1971.77,0,9.27254,0,17.5242,0,42.0108,0.411109,0.0589243,10.8467,2053.05,3241.95,1190.56,0
1415,1983-11-16,00:00:00.00,0.258071,6.1809,0.291338,0,0.861972,0,1972.54,0,9.52289,0,17.6625,0,46.9925,0.670789,0.115811,10.476,2059.13,3248.39,1190.92,4.54747e-13
1416,1983-11-17,00:00:00.00,0.491131,5.10161,0.291338,0,0.867885,0,1973.3,0,9.84538,0,18.0696,0,50.6834,0.914084,0.255593,10.1334,2064.36,3253.98,1191.28,4.54747e-13
1417,1983-11-18,00:00:00.00,0.424891,4.64916,0.291338,0,0.873342,0,1974.07,0,10.2035,0,18.4313,0,53.975,1.0883,0.339337,9.79311,2069.07,3259.05,1191.65,2.27374e-12
1418,1983-11-19,00:00:00.00,0.0125837,4.34277,0.291338,0,0.870536,0,1974.8,0,10.3275,0,18.2127,0,57.8538,0.93107,0.225598,9.53574,2073.05,3263.41,1192.02,2.27374e-12
1419,1983-11-20,00:00:00.00,0,5.09274,0.291338,0,0.865903,0,1975.49,0,10.308,0,17.8729,0,62.6297,0.456303,0.159892,9.69825,2077.77,3268.5,1192.39,4.54747e-13
1420,1983-11-21,00:00:00.00,0,4.08946,0.291338,0,0.861081,0,1976.14,0,10.2173,0,17.5197,0,66.5208,0.0194345,0.112978,9.8207,2081.5,3272.59,1192.75,-4.54747e-13
1421,1983-11-22,00:00:00.00,0,5.53012,0.291338,0,0.85642,0,1976.78,0,10.1239,0,17.1758,0,71.0069,0.00520408,0.0754484,10.3729,2086.68,3278.12,1193.1,-4.54747e-13
1422,1983-11-23,00:00:00.00,0,5.32684,0.291338,0,0.851913,0,1977.38,0,10.0334,0,16.8409,0,75.4733,0,0.052148,10.7539,2091.67,3283.45,1193.44,1.81899e-12
1423,1983-11-24,00:00:00.00,0,5.97405,0.291338,0,0.847554,0,1977.97,0,9.94275,0,16.5147,0,80.4119,0,0.0334959,11.304,2097.32,3289.42,1193.77,0
1424,1983-11-25,00:00:00.00,0,6.20487,0.291338,0,0.843337,0,1978.54,0,9.85347,0,16.1969,0,85.7529,0,0.0290678,11.6898,2103.2,3295.63,1194.09,0
1425,1983-11-26,00:00:00.00,0,0,0.291338,0,0.839256,0,1979.12,0,9.76287,0,15.8874,0,85.7529,0,0.0262847,11.2044,2102.88,3295.63,1194.4,4.54747e-13
1426,1983-11-27,00:00:00.00,0,9.75766,0.291338,0,0.835307,0,1979.7,0,9.67288,0,15.5857,0,93.0062,0,0.0240687,13.226,2112.34,3305.39,1194.71,0
1427,1983-11-28,00:00:00.00,0,0,0.291338,0,0.831483,0,1980.26,0,9.58518,0,15.2916,0,93.0062,0,0.0221395,12.7551,2112.04,3305.39,1195.01,-1.81899e-12
1428,1983-11-29,00:00:00.00,0,0,0.291338,0,0.827781,0,1980.75,0,9.50708,0,15.005,0,93.0062,0,0.0208069,12.3358,2111.75,3305.39,1195.3,-9.09495e-13
1429,1983-11-30,00:00:00.00,0,0,0.291338,0,0.824196,0,1981.18,0,9.43986,0,14.7255,0,93.0062,0,0.0197284,11.9743,2111.47,3305.39,1195.58,9.09495e-13
1430,1983-12-01,00:00:00.00,0,0,0.291338,0,0.820723,0,1981.54,0,9.38384,0,14.453,0,93.0062,0,0.0188572,11.6731,2111.19,3305.39,1195.86,-1.81899e-12
1431,1983-12-02,00:00:00.00,0,0,0.291338,0,0.817357,0,1981.87,0,9.33213,0,14.1872,0,93.0062,0,0.0180727,11.3947,2110.92,3305.39,1196.13,-4.54747e-13
1432,1983-12-03,00:00:00.00,0,5.66749,0.291338,0,0.814096,0,1982.19,0,9.28238,0,13.928,0,95.0155,0,0.0173245,14.7846,2116.33,3311.05,1196.39,9.09495e-13
1433,1983-12-04,00:00:00.00,0,4.02684,0.291338,0,0.810935,0,1982.52,0,9.23047,0,13.675,0,98.7672,0,0.01654,14.7796,2120.1,3315.08,1196.64,0
1434,1983-12-05,00:00:00.00,0,0,0.291338,0,0.807871,0,1982.83,0,9.18216,0,13.4282,0,98.7672,0,0.0159128,14.5185,2119.85,3315.08,1196.89,1.36424e-12
1435,1983-12-06,00:00:00.00,0,3.07405,0.291338,0,0.804899,0,1983.15,0,9.13377,0,13.1873,0,100.426,0,0.0153607,15.6717,2122.68,3318.15,1197.14,0
1436,1983-12-07,00:00:00.00,0,0,0.291338,0,0.802017,0,1983.44,0,9.08732,0,12.9522,0,100.426,0,0.0149846,15.4204,2122.44,3318.15,1197.38,9.09495e-13
1437,1983-12-08,00:00:00.00,0,5.29274,0.291338,0,0.799221,0,1983.74,0,9.04079,0,12.7227,0,104.743,0,0.0148426,16.1443,2127.5,3323.45,1197.61,-4.54747e-13
1438,1983-12-09,00:00:00.00,0,0,0.291338,0,0.796508,0,1984.09,0,8.98701,0,12.4986,0,104.743,0,0.0146853,15.8524,2127.27,3323.45,1197.83,-1.36424e-12
1439,1983-12-10,00:00:00.00,0,14.7675,0.291338,0,0.793875,0,1984.5,0,8.92365,0,12.2798,0,118.991,0,0.0144914,16.0269,2141.82,3338.21,1198.06,4.54747e-13
1440,1983-12-11,00:00:00.00,0,2.78946,0.291338,0,0.79132,0,1984.91,0,8.85897,0,12.0661,0,121.773,0,0.0143719,15.682,2144.39,3341,1198.27,0
1441,1983-12-12,00:00:00.00,0,0,0.291338,0,0.78884,0,1985.3,0,8.79874,0,11.8573,0,121.773,0,0.0142741,15.353,2144.18,3341,1198.48,9.09495e-13
1442,1983-12-13,00:00:00.00,0,3.77405,0.291338,0,0.786431,0,1985.68,0,8.74125,0,11.6534,0,124.93,0,0.0142104,15.6557,2147.75,3344.78,1198.69,1.81899e-12
1443,1983-12-14,00:00:00.00,0,3.93339,0.291338,0,0.784092,0,1986.1,0,8.6765,0,11.4541,0,128.759,0,0.0141436,15.4046,2151.48,3348.71,1198.89,9.09495e-13
1444,1983-12-15,00:00:00.00,0,0,0.291338,0,0.78182,0,1986.5,0,8.61412,0,11.2594,0,128.759,0,0.0140775,15.0621,2151.28,3348.71,1199.09,1.36424e-12
1445,1983-12-16,00:00:00.00,0,0,0.291338,0,0.779613,0,1986.86,0,8.55819,0,11.0691,0,128.759,0,0.0140252,14.7546,2151.09,3348.71,1199.28,4.54747e-13
1446,1983-12-17,00:00:00.00,0,0,0.291338,0,0.777468,0,1987.13,0,8.51698,0,10.8831,0,128.759,0,0.0139931,14.5282,2150.9,3348.71,1199.47,9.09495e-13
1447,1983-12-18,00:00:00.00,0,4.13667,0.291338,0,0.775384,0,1987.3,0,8.49114,0,10.7012,0,131.193,0,0.0139752,16.0887,2154.85,3352.85,1199.65,0
1448,1983-12-19,00:00:00.00,0,0,0.291338,0,0.773359,0,1987.5,0,8.46015,0,10.5235,0,131.193,0,0.0139541,15.9184,2154.67,3352.85,1199.83,4.54747e-13
1449,1983-12-20,00:00:00.00,0,0,0.291338,0,0.771389,0,1987.7,0,8.42899,0,10.3496,0,131.193,0,0.0139315,15.7469,2154.5,3352.85,1200.01,0
1450,1983-12-21,00:00:00.00,0,0,0.291338,0,0.769474,0,1987.85,0,8.40665,0,10.1796,0,131.193,0,0.0139157,15.624,2154.33,3352.85,1200.18,-9.09495e-13
1451,1983-12-22,00:00:00.00,0,0,0.291338,0,0.767612,0,1987.95,0,8.39078,0,10.0133,0,131.193,0,0.0139079,15.5367,2154.16,3352.85,1200.35,4.54747e-13
1452,1983-12-23,00:00:00.00,0,0,0.291338,0,0.765801,0,1988.04,0,8.37681,0,9.8506,0,131.193,0,0.013904,15.4599,2153.99,3352.85,1200.51,4.54747e-13
1453,1983-12-24,00:00:00.00,0,0,0.291338,0,0.76404,0,1988.13,0,8.3636,0,9.69145,0,131.193,0,0.0139003,15.3873,2153.83,3352.85,1200.67,9.09495e-13
1454,1983-12-25,00:00:00.00,0,0,0.291338,0,0.762326,0,1988.22,0,8.34954,0,9.53572,0,131.193,0,0.0138969,15.3099,2153.68,3352.85,1200.83,2.27374e-12
1455,1983-12-26,00:00:00.00,0,16.2423,0.291338,0,0.760658,0,1988.39,0,8.32272,0,9.38333,0,146.309,0,0.0138898,16.2889,2169.76,3369.09,1200.99,4.54747e-13
1456,1983-12-27,00:00:00.00,0,5.54553,0.291338,0,0.759035,0,1988.68,0,8.27976,0,9.23419,0,151.784,0,0.0138743,16.1213,2175.16,3374.64,1201.14,1.36424e-12
1457,1983-12-28,00:00:00.00,0,0,0.291338,0,0.757455,0,1988.9,0,8.24605,0,9.0882,0,151.784,0,0.0138628,15.935,2175.01,3374.64,1201.28,0
1458,1983-12-29,00:00:00.00,0,3.23012,0.291338,0,0.755916,0,1989.05,0,8.22257,0,8.9453,0,154.401,0,0.0138562,16.4179,2178.1,3377.87,1201.43,1.81899e-12
1459,1983-12-30,00:00:00.00,0,10.274,0.291338,0,0.754419,0,1989.24,0,8.1931,0,8.80538,0,164.544,0,0.0138471,16.3858,2188.23,3388.14,1201.57,2.27374e-12
1460,1983-12-31,00:00:00.00,0,9.17077,0.291338,0,0.75296,0,1989.54,0,8.1479,0,8.66839,0,173.61,0,0.0138292,16.2394,2197.26,3397.31,1201.71,0
1461,1984-01-01,00:00:00.00,0,0,0.291338,0,0.75154,0,1989.91,0,8.09127,0,8.53423,0,173.61,0,0.0138037,15.924,2197.13,3397.31,1201.84,9.09495e-13
1462,1984-01-02,00:00:00.00,0,7.09601,0.291338,0,0.750156,0,1990.31,0,8.03109,0,8.40285,0,180.396,0,0.0137828,15.8984,2204.09,3404.41,1201.98,1.36424e-12
1463,1984-01-03,00:00:00.00,0,7.7806,0.291338,0,0.748809,0,1990.75,0,7.96398,0,8.27415,0,188.102,0,0.01378,15.5976,2211.74,3412.19,1202.11,9.09495e-13
1464,1984-01-04,00:00:00.00,0,2.15305,0.291338,0,0.747495,0,1991.25,0,7.88878,0,8.14809,0,190.249,0,0.0137696,15.181,2213.77,3414.34,1202.23,1.81899e-12
1465,1984-01-05,00:00:00.00,0,2.89274,0.291338,0,0.746215,0,1991.75,0,7.81258,0,8.02458,0,193.137,1.80828e-06,0.0137566,14.7563,2216.53,3417.23,1202.36,2.72848e-12
1466,1984-01-06,00:00:00.00,0,0,0.291338,0,0.744968,0,1992.25,0,7.73828,0,7.90357,0,193.137,0,0.0137453,14.3368,2216.41,3417.23,1202.48,9.09495e-13
1467,1984-01-07,00:00:00.00,0,2.89274,0.291338,0,0.743752,0,1992.75,0,7.66266,0,7.78499,0,195.697,0,0.0137268,14.2417,2219.18,3420.13,1202.6,3.18323e-12
1468,1984-01-08,00:00:00.00,0,1.54322,0.291338,0,0.742567,0,1993.27,0,7.58445,0,7.66879,0,197.211,5.80486e-05,0.0137081,13.8263,2220.61,3421.67,1202.72,1.81899e-12
1469,1984-01-09,00:00:00.00,0,0,0.291338,0,0.741411,0,1993.79,0,7.50701,0,7.55489,0,197.211,0,0.013691,13.385,2220.5,3421.67,1202.83,2.72848e-12
1470,1984-01-10,00:00:00.00,0,5.83995,0.291338,0,0.740284,0,1994.3,0,7.43162,0,7.44325,0,202.257,0,0.0136751,13.7478,2226.22,3427.51,1202.95,4.54747e-13
1471,1984-01-11,00:00:00.00,0,8.98291,0.291338,0,0.739185,0,1994.82,0,7.35472,0,7.3338,0,210.8,0,0.013644,13.7454,2235.09,3436.49,1203.06,1.81899e-12
1472,1984-01-12,00:00:00.00,0,0,0.291338,0,0.738113,0,1995.34,0,7.27765,0,7.2265,0,210.8,0,0.0136125,13.301,2234.99,3436.49,1203.16,9.09495e-13
1473,1984-01-13,00:00:00.00,0,0,0.291338,0,0.737067,0,1995.82,0,7.20612,0,7.12129,0,210.8,0,0.0135951,12.8872,2234.88,3436.49,1203.27,1.81899e-12
1474,1984-01-14,00:00:00.00,0,0,0.291338,0,0.736047,0,1996.25,0,7.1431,0,7.01812,0,210.8,0,0.0135864,12.5217,2234.78,3436.49,1203.38,2.72848e-12
1475,1984-01-15,00:00:00.00,0,0,0.291338,0,0.735051,0,1996.5,0,7.10708,0,6.91695,0,210.8,0,0.0135839,12.3132,2234.67,3436.49,1203.48,4.54747e-13
1476,1984-01-16,00:00:00.00,0,0,0.291338,0,0.734079,0,1996.72,0,7.07351,0,6.81771,0,210.8,0,0.0135822,12.1181,2234.57,3436.49,1203.58,-4.54747e-13
1477,1984-01-17,00:00:00.00,0,0,0.291338,0,0.733131,0,1997.03,0,7.02864,0,6.72038,0,210.8,0,0.0135771,11.8567,2234.48,3436.49,1203.68,2.27374e-12
1478,1984-01-18,00:00:00.00,0,0,0.291338,0,0.732205,0,1997.22,0,7.00041,0,6.62489,0,210.8,0,0.0135745,11.6921,2234.38,3436.49,1203.77,1.36424e-12
1479,1984-01-19,00:00:00.00,0,0,0.291338,0,0.731302,0,1997.41,0,6.97286,0,6.53121,0,210.8,0,0.0135721,11.5312,2234.28,3436.49,1203.87,9.09495e-13
1480,1984-01-20,00:00:00.00,0,0,0.291338,0,0.730419,0,1997.6,0,6.94587,0,6.4393,0,210.8,0,0.013569,11.3731,2234.19,3436.49,1203.96,1.81899e-12
1481,1984-01-21,00:00:00.00,0,8.06749,0.291338,0,0.729558,0,1997.81,0,6.91539,0,6.34911,0,214.674,0,0.0135641,15.3877,2242.17,3444.56,1204.05,1.81899e-12
1482,1984-01-22,00:00:00.00,0,6.6016,0.291338,0,0.728717,0,1998.17,0,6.86274,0,6.2606,0,220.959,0,0.0135346,15.3944,2248.68,3451.16,1204.14,4.54747e-13
1483,1984-01-23,00:00:00.00,0,4.76749,0.291338,0,0.727895,0,1998.63,0,6.79702,0,6.17374,0,225.499,0,0.0134892,15.2319,2253.36,3455.93,1204.23,2.72848e-12
1484,1984-01-24,00:00:00.00,0,3.11701,0.291338,0,0.727092,0,1999.09,0,6.73093,0,6.08848,0,228.463,0,0.0134302,14.9909,2256.39,3459.04,1204.31,4.54747e-13
1485,1984-01-25,00:00:00.00,0,5.93012,0.291338,0,0.726308,0,1999.65,0,6.65064,0,6.00479,0,234.008,0,0.0133468,14.894,2262.24,3464.97,1204.4,4.54747e-13
1486,1984-01-26,00:00:00.00,0,1.78715,0.291338,0,0.725542,0,2000.31,0,6.55661,0,5.92263,0,235.718,0,0.0131973,14.4026,2263.94,3466.76,1204.48,2.27374e-12
1487,1984-01-27,00:00:00.00,0,0,0.291338,0,0.724793,0,2000.93,0,6.46916,0,5.84197,0,235.718,0,0.0130757,13.8703,2263.86,3466.76,1204.56,1.81899e-12
1488,1984-01-28,00:00:00.00,0,0,0.291338,0,0.724062,0,2001.63,0,6.37112,0,5.76277,0,235.718,0,0.0129058,13.2686,2263.78,3466.76,1204.64,1.36424e-12
1489,1984-01-29,00:00:00.00,0,0,0.291338,0,0.723347,0,2002.36,0,6.26923,0,5.68501,0,235.715,0.00283089,0.0127055,12.6379,2263.7,3466.76,1204.72,9.09495e-13
1490,1984-01-30,00:00:00.00,0,0,0.291338,0,0.722648,0,2003,0,6.18076,0,5.60864,0,235.718,0,0.012565,12.0878,2263.62,3466.76,1204.8,2.27374e-12
1491,1984-01-31,00:00:00.00,0,0,0.291338,0,0.721965,0,2003.53,0,6.10767,0,5.53363,0,235.718,0,0.0124494,11.6301,2263.55,3466.76,1204.87,2.27374e-12
1492,1984-02-01,00:00:00.00,0,0,0.291338,0,0.721297,0,2004.06,0,6.03557,0,5.45996,0,235.718,0,0.0123525,11.1758,2263.47,3466.76,1204.95,4.54747e-13
1493,1984-02-02,00:00:00.00,0,0,0.291338,0,0.720644,0,2004.7,0,5.94775,0,5.3876,0,235.718,0,0.0122343,10.6188,2263.4,3466.76,1205.02,1.36424e-12
1494,1984-02-03,00:00:00.00,0,0,0.291338,0,0.720005,0,2005.37,0,5.85772,0,5.31652,0,235.718,0,0.0120845,10.044,2263.33,3466.76,1205.09,4.54747e-13
1495,1984-02-04,00:00:00.00,0,0,0.291338,0,0.71938,0,2006.02,0,5.76989,0,5.24668,0,235.718,0,0.0119358,9.47995,2263.26,3466.76,1205.16,4.09273e-12
1496,1984-02-05,00:00:00.00,0,0,0.291338,0,0.71877,0,2006.63,0,5.68811,0,5.17807,0,235.718,0,0.0117978,8.95218,2263.19,3466.76,1205.23,2.27374e-12
1497,1984-02-06,00:00:00.00,0,0,0.291338,0,0.718172,0,2007.28,0,5.60099,0,5.11065,0,235.718,0,0.0116209,8.38712,2263.12,3466.76,1205.3,3.63798e-12
1498,1984-02-07,00:00:00.00,0,0,0.291338,0,0.717588,0,2007.97,0,5.50917,0,5.0444,0,235.718,0,0.0114119,7.78982,2263.05,3466.76,1205.37,1.36424e-12
1499,1984-02-08,00:00:00.00,0,0,0.291338,0,0.717016,0,2008.73,0,5.40914,0,4.97929,0,235.718,0,0.0111231,7.13636,2262.99,3466.76,1205.43,1.36424e-12
1500,1984-02-09,00:00:00.00,0,0,0.291338,0,0.716456,0,2009.59,0,5.29543,0,4.9153,0,235.718,0,0.0106507,6.38798,2262.92,3466.76,1205.5,1.36424e-12
1501,1984-02-10,00:00:00.00,0,1.94978,0.291338,0,0.715909,0,2010.48,0,5.18017,0,4.85241,0,236.145,0,0.010138,7.13408,2264.81,3468.71,1205.56,3.18323e-12
1502,1984-02-11,00:00:00.00,0,0,0.291338,0,0.715373,0,2011.4,0,5.06184,0,4.79059,0,236.143,0.00201177,0.00956804,6.33722,2264.75,3468.71,1205.62,0
1503,1984-02-12,00:00:00.00,0,6.36749,0.291338,0,0.714849,0,2012.28,0,4.94931,0,4.72982,0,237.764,0,0.00900821,10.3145,2271.05,3475.08,1205.68,1.36424e-12
1504,1984-02-13,00:00:00.00,0,4.13012,0.291338,0,0.714336,0,2013.18,0,4.83567,0,4.67007,0,241.114,0,0.00864704,10.3072,2275.12,3479.21,1205.75,2.72848e-12
1505,1984-02-14,00:00:00.00,0,4.17405,0.291338,0,0.713833,0,2014.11,0,4.72038,0,4.61133,0,244.438,0,0.00825156,10.349,2279.24,3483.38,1205.8,1.81899e-12
1506,1984-02-15,00:00:00.00,0,0,0.291338,0,0.713341,0,2015.03,0,4.60653,0,4.55357,0,244.438,0,0.00787987,9.54291,2279.18,3483.38,1205.86,1.36424e-12
1507,1984-02-16,00:00:00.00,0,0,0.291338,0,0.71286,0,2015.94,0,4.4946,0,4.49678,0,244.438,0,0.00749101,8.74113,2279.12,3483.38,1205.92,3.18323e-12
1508,1984-02-17,00:00:00.00,0,0,0.291338,0,0.712388,0,2016.72,0,4.39961,0,4.44093,0,244.438,0,0.00724877,8.05614,2279.07,3483.38,1205.98,4.54747e-13
1509,1984-02-18,00:00:00.00,0,0,0.291338,0,0.711926,0,2017.53,0,4.30255,0,4.386,0,244.438,0,0.00699325,7.34808,2279.01,3483.38,1206.03,3.18323e-12
1510,1984-02-19,00:00:00.00,0,0,0.291338,0,0.711474,0,2018.28,0,4.20833,0,4.33198,0,244.438,0,0.00670109,6.68712,2278.96,3483.38,1206.09,9.09495e-13
1511,1984-02-20,00:00:00.00,0,0,0.291338,0,0.711031,0,2019.24,0,4.08795,0,4.27884,0,244.438,0,0.00613838,5.855,2278.9,3483.38,1206.14,0
1512,1984-02-21,00:00:00.00,0,4.43012,0.291338,0,0.710597,0,2020.32,0,3.9632,0,4.22657,0,245.448,0.00383709,0.00535405,8.31292,2283.28,3487.81,1206.19,9.09495e-13
1513,1984-02-22,00:00:00.00,0,4.77077,0.291338,0,0.710172,0,2021.39,0,3.84182,0,4.17515,0,248.944,0,0.00456524,8.64032,2288,3492.58,1206.24,-4.54747e-13
1514,1984-02-23,00:00:00.00,0,0,0.291338,0,0.709756,0,2022.35,0,3.73536,0,4.12457,0,248.944,0,0.00396006,7.79252,2287.95,3492.58,1206.3,9.09495e-13
1515,1984-02-24,00:00:00.00,0,3.97077,0.291338,0,0.709348,0,2023.38,0,3.62306,0,4.0748,0,249.882,0,0.00325815,9.90839,2291.87,3496.56,1206.35,1.81899e-12
1516,1984-02-25,00:00:00.00,0,6.08946,0.291338,0,0.708948,0,2024.39,0,3.51498,0,4.02583,0,254.529,0,0.00249733,10.4453,2297.91,3502.64,1206.39,9.09495e-13
1517,1984-02-26,00:00:00.00,0,2.7016,0.291338,0,0.708556,0,2025.46,0,3.40405,0,3.97764,0,256.716,0,0.00165809,10.0018,2300.56,3505.35,1206.44,9.09495e-13
1518,1984-02-27,00:00:00.00,0,3.73012,0.291338,0,0.708172,0,2026.39,0,3.31005,0,3.93022,0,259.569,0,0.00116439,10.0424,2304.25,3509.08,1206.49,1.81899e-12
1519,1984-02-28,00:00:00.00,0,0,0.291338,0,0.707796,0,2027.44,0,3.20646,0,3.88355,0,259.569,0,0.000854637,9.09634,2304.2,3509.08,1206.54,9.09495e-13
1520,1984-02-29,00:00:00.00,0,0,0.291338,0,0.707427,0,2028.55,0,3.10003,0,3.83762,0,259.569,0,0.000585265,8.09192,2304.15,3509.08,1206.58,9.09495e-13
1521,1984-03-01,00:00:00.00,0,0,0.291338,0,0.707066,0,2029.6,0,3.00246,0,3.79242,0,259.569,0,0.000423127,7.1426,2304.11,3509.08,1206.63,9.09495e-13
1522,1984-03-02,00:00:00.00,0,1.66519,0.291338,0,0.706711,0,2030.87,0,2.88615,0,3.74792,0,259.872,0.0610943,0.00026487,7.29129,2305.73,3510.74,1206.67,9.09495e-13
1523,1984-03-03,00:00:00.00,0,1.99601,0.291338,0,0.706364,0,2032.06,0,2.76987,0,3.70412,0,261.301,0,0.000140083,6.85051,2307.68,3512.74,1206.72,4.54747e-13
1524,1984-03-04,00:00:00.00,0,0,0.291338,0,0.706023,0,2033.14,0,2.64762,0,3.661,0,261.301,0,6.26761e-05,5.88622,2307.64,3512.74,1206.76,-1.36424e-12
1525,1984-03-05,00:00:00.00,0,1.29929,0.291338,0,0.705689,0,2034.23,0,2.53551,0,3.61855,0,261.589,0,2.97531e-05,5.9234,2308.89,3514.04,1206.81,9.09495e-13
1526,1984-03-06,00:00:00.00,0,0,0.291338,0,0.705361,0,2035.53,0,2.36975,0,3.57675,0,260.841,0.748054,2.0905e-05,4.78779,2308.85,3514.04,1206.85,-9.09495e-13
1527,1984-03-07,00:00:00.00,0,0,0.291338,0,0.70504,0,2036.71,0,2.19017,0,3.53559,0,261.187,0.401966,1.3691e-05,3.78818,2308.81,3514.04,1206.89,1.81899e-12
1528,1984-03-08,00:00:00.00,0,0,0.291338,0,0.704725,0,2037.85,0,1.97249,0,3.49507,0,261.046,0.542735,5.75442e-06,2.86288,2308.77,3514.04,1206.93,4.54747e-13
1529,1984-03-09,00:00:00.00,0,0,0.291338,0,0.704416,0,2038.87,0,1.75879,0,3.45516,0,261.366,0.223308,0,2.06024,2308.73,3514.04,1206.97,0
1530,1984-03-10,00:00:00.00,0,2.43764,0.291338,0,0.704113,0,2040.28,0,1.69202,0,3.41591,0,261.614,0.482127,0,2.64286,2311.13,3516.47,1207.01,3.18323e-12
1531,1984-03-11,00:00:00.00,0.0573005,3.94527,0.291338,0,0.704465,0,2041.76,0,1.68895,0,3.45068,0,262.292,1.40844,0,3.49674,2315.09,3520.48,1207.05,0
1532,1984-03-12,00:00:00.00,0.0158168,2.27037,0.291338,0,0.705913,0,2043.24,0,1.71266,0,3.59539,0,262.618,2.05636,0,3.10951,2317.33,3522.76,1207.09,4.54747e-13
1533,1984-03-13,00:00:00.00,0,2.35633,0.291338,0,0.706509,0,2044.72,0,1.72904,0,3.64457,0,263.612,1.9746,0,2.96383,2319.65,3525.12,1207.13,9.09495e-13
1534,1984-03-14,00:00:00.00,0,5.11798,0.291338,0,0.706151,0,2046.19,0,1.65233,0,3.60119,0,266.548,1.33851,0,4.39714,2324.72,3530.24,1207.18,9.09495e-13
1535,1984-03-15,00:00:00.00,0,2.93339,0.291338,0,0.706262,0,2047.7,0,1.65119,0,3.60049,0,268.09,1.32935,0,4.24334,2327.61,3533.17,1207.22,4.54747e-13
1536,1984-03-16,00:00:00.00,0,0,0.291338,0,0.707589,0,2049.24,0,1.68557,0,3.71354,0,267.551,1.56134,0,2.81522,2327.56,3533.17,1207.27,1.36424e-12
1537,1984-03-17,00:00:00.00,0.231385,4.44266,0.291338,0,0.713255,0,2050.87,0,1.85068,0,4.2289,0,266.744,2.63478,7.10124e-05,4.85162,2332.19,3537.84,1207.32,9.09495e-13
1538,1984-03-18,00:00:00.00,0.0646957,1.89066,0.291338,0,0.719555,0,2052.52,0,1.9534,0,4.75503,0,266.284,3.56606,0,3.9906,2334.08,3539.8,1207.38,9.09495e-13
1539,1984-03-19,00:00:00.00,0,1.63667,0.291338,0,0.718849,0,2054.06,0,1.80854,0,4.68814,0,268.509,2.24174,0,3.33319,2335.65,3541.44,1207.45,1.36424e-12
1540,1984-03-20,00:00:00.00,0.246391,4.64962,0.291338,0,0.725727,0,2055.75,0,1.95975,0,5.20612,0,268.812,3.3126,0.000261173,4.4062,2340.47,3546.33,1207.53,1.36424e-12
1541,1984-03-21,00:00:00.00,0,17.9058,0.291338,0,0.724791,0,2057.35,0,1.86967,0,5.12547,0,282.665,2.10796,0,8.15312,2358.29,3564.24,1207.61,9.09495e-13
1542,1984-03-22,00:00:00.00,0,0,0.291338,0,0.726587,0,2059.05,0,1.92713,0,5.23035,0,281.813,2.62061,0,6.54845,2358.21,3564.24,1207.69,0
1543,1984-03-23,00:00:00.00,0,0,0.291338,0,0.72989,0,2060.76,0,2.01635,0,5.45918,0,281.109,2.82366,0,4.9335,2358.12,3564.24,1207.78,-9.09495e-13
1544,1984-03-24,00:00:00.00,0.00896995,4.56508,0.291338,0,0.733284,0,2062.48,0,2.15599,0,5.68724,0,281.439,2.94483,0,6.86616,2362.6,3568.81,1207.87,3.18323e-12
1545,1984-03-25,00:00:00.00,0,0,0.291338,0,0.738446,0,2064.25,0,2.40046,0,6.0623,0,280.48,3.07849,0,5.19513,2362.5,3568.81,1207.98,2.72848e-12
1546,1984-03-26,00:00:00.00,0,7.8147,0.291338,0,0.737056,0,2065.85,0,2.30397,0,5.95711,0,284.934,1.33113,0,8.80294,2370.21,3576.63,1208.08,-4.54747e-13
1547,1984-03-27,00:00:00.00,0,3.61143,0.291338,0,0.735713,0,2067.63,0,2.20534,0,5.85461,0,287.467,1.52986,0,8.00177,2373.71,3580.24,1208.19,1.36424e-12
1548,1984-03-28,00:00:00.00,0.00617319,2.3987,0.291338,0,0.736732,0,2069.45,0,2.18045,0,5.89676,0,288.41,2.17724,0,6.86814,2376.01,3582.64,1208.29,-1.36424e-12
