time,date,hour,precip [mm/day],TRAPPING_CREEK_NEAR_THE_MOUTH [m3/s],TRAPPING_CREEK_NEAR_THE_MOUTH (observed) [m3/s]
14198,2018-11-15,00:00:00.00,2.0488,0.800456,0.428
14199,2018-11-16,00:00:00.00,2.63012,0.777986,0.418
14200,2018-11-17,00:00:00.00,1.93012,0.757489,0.383
14201,2018-11-18,00:00:00.00,0,0.737699,0.252
14202,2018-11-19,00:00:00.00,0,0.71741,0.282
14203,2018-11-20,00:00:00.00,0,0.697816,0.186
14204,2018-11-21,00:00:00.00,0,0.678892,0.148
14205,2018-11-22,00:00:00.00,0,0.660608,0.149
14206,2018-11-23,00:00:00.00,5.27077,0.642943,0.168
14207,2018-11-24,00:00:00.00,5.81143,0.625869,0.224
14208,2018-11-25,00:00:00.00,0,0.60936,0.252
14209,2018-11-26,00:00:00.00,0,0.593393,0.263
14210,2018-11-27,00:00:00.00,6.10815,0.577952,0.27
14211,2018-11-28,00:00:00.00,5.29274,0.563798,0.273
14212,2018-11-29,00:00:00.00,0,0.551606,0.273
14213,2018-11-30,00:00:00.00,0,0.539782,0.26
14214,2018-12-01,00:00:00.00,2.93897,0.526861,0.241
14215,2018-12-02,00:00:00.00,0,0.513586,0.225
14216,2018-12-03,00:00:00.00,0,0.500694,0.204
14217,2018-12-04,00:00:00.00,0,0.488205,0.178
14218,2018-12-05,00:00:00.00,0,0.476105,0.111
14219,2018-12-06,00:00:00.00,0,0.464379,0.121
14220,2018-12-07,00:00:00.00,0,0.453013,0.105
14221,2018-12-08,00:00:00.00,0,0.441995,0.069
14222,2018-12-09,00:00:00.00,0,0.431312,0.096
14223,2018-12-10,00:00:00.00,0,0.42095,0.122
14224,2018-12-11,00:00:00.00,5.36749,0.4109,0.134
14225,2018-12-12,00:00:00.00,5.72684,0.401148,0.138
14226,2018-12-13,00:00:00.00,0,0.391686,0.141
14227,2018-12-14,00:00:00.00,0,0.382503,0.144
14228,2018-12-15,00:00:00.00,0,0.373725,0.151
14229,2018-12-16,00:00:00.00,0,0.365201,0.16
14230,2018-12-17,00:00:00.00,5.77732,0.356788,0.165
14231,2018-12-18,00:00:00.00,3.69274,0.349046,0.173
14232,2018-12-19,00:00:00.00,3.73012,0.343165,0.176
14233,2018-12-20,00:00:00.00,0,0.337255,0.176
14234,2018-12-21,00:00:00.00,0,0.331115,0.167
14235,2018-12-22,00:00:00.00,0,0.324911,0.152
14236,2018-12-23,00:00:00.00,0,0.317634,0.139
14237,2018-12-24,00:00:00.00,0,0.31056,0.156
14238,2018-12-25,00:00:00.00,0,0.303683,0.162
14239,2018-12-26,00:00:00.00,0,0.296996,0.171
14240,2018-12-27,00:00:00.00,7.05208,0.290493,0.166
14241,2018-12-28,00:00:00.00,0,0.284167,0.161
14242,2018-12-29,00:00:00.00,11.0521,0.278014,0.149
14243,2018-12-30,00:00:00.00,8.59601,0.272027,0.168
14244,2018-12-31,00:00:00.00,2.34553,0.266201,0.171
14245,2019-01-01,00:00:00.00,0,0.26053,0.173
14246,2019-01-02,00:00:00.00,0,0.255011,0.181
14247,2019-01-03,00:00:00.00,0,0.249637,0.18
14248,2019-01-04,00:00:00.00,0,0.244404,0.181
14249,2019-01-05,00:00:00.00,0,0.239309,0.182
14250,2019-01-06,00:00:00.00,0,0.234346,0.183
14251,2019-01-07,00:00:00.00,0,0.229512,0.185
14252,2019-01-08,00:00:00.00,0,0.224802,0.164
14253,2019-01-09,00:00:00.00,6.44553,0.220212,0.163
14254,2019-01-10,00:00:00.00,5.48946,0.21574,0.185
14255,2019-01-11,00:00:00.00,0,0.211381,0.189
14256,2019-01-12,00:00:00.00,0,0.207132,0.188
14257,2019-01-13,00:00:00.00,0,0.202989,0.183
14258,2019-01-14,00:00:00.00,0,0.19895,0.17
14259,2019-01-15,00:00:00.00,0,0.195011,0.154
14260,2019-01-16,00:00:00.00,0,0.19117,0.172
14261,2019-01-17,00:00:00.00,0,0.187423,0.175
14262,2019-01-18,00:00:00.00,4.80487,0.183767,0.179
14263,2019-01-19,00:00:00.00,3.46749,0.180201,0.179
14264,2019-01-20,00:00:00.00,2.99832,0.176721,0.18
14265,2019-01-21,00:00:00.00,0,0.173324,0.179
14266,2019-01-22,00:00:00.00,0,0.17001,0.174
14267,2019-01-23,00:00:00.00,8.23764,0.166774,0.179
14268,2019-01-24,00:00:00.00,5.25342,0.163615,0.183
14269,2019-01-25,00:00:00.00,0,0.160531,0.188
14270,2019-01-26,00:00:00.00,0,0.157519,0.183
14271,2019-01-27,00:00:00.00,0,0.154578,0.182
14272,2019-01-28,00:00:00.00,0,0.151705,0.181
14273,2019-01-29,00:00:00.00,0,0.148899,0.173
14274,2019-01-30,00:00:00.00,0,0.146158,0.168
14275,2019-01-31,00:00:00.00,0,0.14348,0.169
14276,2019-02-01,00:00:00.00,0,0.140863,0.175
14277,2019-02-02,00:00:00.00,0,0.138305,0.175
14278,2019-02-03,00:00:00.00,0,0.135806,0.178
14279,2019-02-04,00:00:00.00,0,0.133362,0.173
14280,2019-02-05,00:00:00.00,0,0.130974,0.156
14281,2019-02-06,00:00:00.00,0,0.128639,0.141
14282,2019-02-07,00:00:00.00,0,0.126356,0.125
14283,2019-02-08,00:00:00.00,4.40815,0.124123,0.116
14284,2019-02-09,00:00:00.00,4.03667,0.12194,0.134
14285,2019-02-10,00:00:00.00,0,0.119805,0.145
14286,2019-02-11,00:00:00.00,2.48946,0.117716,0.14
14287,2019-02-12,00:00:00.00,6.04553,0.115673,0.138
14288,2019-02-13,00:00:00.00,5.90487,0.113673,0.141
14289,2019-02-14,00:00:00.00,0,0.111717,0.145
14290,2019-02-15,00:00:00.00,6.14553,0.109803,0.145
14291,2019-02-16,00:00:00.00,4.63339,0.10793,0.142
14292,2019-02-17,00:00:00.00,0,0.106097,0.143
14293,2019-02-18,00:00:00.00,0,0.104303,0.142
14294,2019-02-19,00:00:00.00,0,0.102546,0.138
14295,2019-02-20,00:00:00.00,4.2488,0.100827,0.137
14296,2019-02-21,00:00:00.00,0,0.099143,0.138
14297,2019-02-22,00:00:00.00,0,0.0974944,0.139
14298,2019-02-23,00:00:00.00,6.73897,0.09588,0.134
14299,2019-02-24,00:00:00.00,0,0.094299,0.135
14300,2019-02-25,00:00:00.00,0,0.0927504,0.136
14301,2019-02-26,00:00:00.00,0,0.0912336,0.135
14302,2019-02-27,00:00:00.00,0,0.0897478,0.131
14303,2019-02-28,00:00:00.00,4.95536,0.0882921,0.128
14304,2019-03-01,00:00:00.00,4.12587,0.0868659,0.126
14305,2019-03-02,00:00:00.00,0,0.0854684,0.128
14306,2019-03-03,00:00:00.00,0,0.084099,0.127
14307,2019-03-04,00:00:00.00,0,0.0827569,0.123
14308,2019-03-05,00:00:00.00,0,0.0814416,0.12
14309,2019-03-06,00:00:00.00,0,0.0801523,0.119
14310,2019-03-07,00:00:00.00,7.45439,0.0788885,0.121
14311,2019-03-08,00:00:00.00,5.71046,0.0776495,0.125
14312,2019-03-09,00:00:00.00,0,0.0764349,0.127
14313,2019-03-10,00:00:00.00,0,0.0752439,0.126
14314,2019-03-11,00:00:00.00,0,0.074076,0.123
14315,2019-03-12,00:00:00.00,6.18946,0.0729308,0.121
14316,2019-03-13,00:00:00.00,0,0.0718077,0.122
14317,2019-03-14,00:00:00.00,0,0.0707061,0.122
14318,2019-03-15,00:00:00.00,0,0.0696256,0.121
14319,2019-03-16,00:00:00.00,0,0.0685657,0.122
14320,2019-03-17,00:00:00.00,0,0.0693263,0.126
14321,2019-03-18,00:00:00.00,0,0.0786677,0.13
14322,2019-03-19,00:00:00.00,0,0.106509,0.132
14323,2019-03-20,00:00:00.00,0,0.172268,0.139
14324,2019-03-21,00:00:00.00,0,0.312849,0.15
14325,2019-03-22,00:00:00.00,0,0.53628,0.184
14326,2019-03-23,00:00:00.00,0,0.792727,0.264
14327,2019-03-24,00:00:00.00,0,1.08296,0.323
14328,2019-03-25,00:00:00.00,5.6016,1.36182,0.383
14329,2019-03-26,00:00:00.00,5.3357,1.64177,0.437
14330,2019-03-27,00:00:00.00,5.33897,1.86602,0.579
14331,2019-03-28,00:00:00.00,0,1.93414,0.765
14332,2019-03-29,00:00:00.00,0,1.95268,0.965
14333,2019-03-30,00:00:00.00,0,2.05162,1.06
14334,2019-03-31,00:00:00.00,0,2.21634,1.12
14335,2019-04-01,00:00:00.00,0,2.4145,1.22
14336,2019-04-02,00:00:00.00,0,2.59753,1.37
14337,2019-04-03,00:00:00.00,0,2.72396,1.56
14338,2019-04-04,00:00:00.00,3.82054,2.77221,1.72
14339,2019-04-05,00:00:00.00,0,2.78873,1.96
14340,2019-04-06,00:00:00.00,6.70279,2.82745,2.13
14341,2019-04-07,00:00:00.00,2.54179,2.78029,2.36
14342,2019-04-08,00:00:00.00,0,2.73454,2.29
14343,2019-04-09,00:00:00.00,4.98339,2.70439,2.21
14344,2019-04-10,00:00:00.00,0,2.70808,2.49
14345,2019-04-11,00:00:00.00,4.26794,2.71473,2.69
14346,2019-04-12,00:00:00.00,0,2.63274,2.51
14347,2019-04-13,00:00:00.00,0,2.5485,2.36
14348,2019-04-14,00:00:00.00,3.89902,2.46547,2.28
14349,2019-04-15,00:00:00.00,0,2.39077,2.18
14350,2019-04-16,00:00:00.00,0,2.32297,2.03
14351,2019-04-17,00:00:00.00,0,2.26332,1.93
14352,2019-04-18,00:00:00.00,0,2.31891,1.99
14353,2019-04-19,00:00:00.00,4.43663,2.43361,3.01
14354,2019-04-20,00:00:00.00,3.36349,2.61084,6.19
14355,2019-04-21,00:00:00.00,0,2.71829,6.15
14356,2019-04-22,00:00:00.00,0,2.68623,5.36
14357,2019-04-23,00:00:00.00,0,2.66256,5.05
14358,2019-04-24,00:00:00.00,0,2.71509,4.81
14359,2019-04-25,00:00:00.00,0,2.7614,5.25
14360,2019-04-26,00:00:00.00,0,2.71544,4.62
14361,2019-04-27,00:00:00.00,0,2.73593,4.57
14362,2019-04-28,00:00:00.00,0,2.69853,4.37
14363,2019-04-29,00:00:00.00,0,2.57467,3.69
14364,2019-04-30,00:00:00.00,0,2.4774,3.26
14365,2019-05-01,00:00:00.00,0,2.38389,2.94
14366,2019-05-02,00:00:00.00,0,2.32387,2.73
14367,2019-05-03,00:00:00.00,0,2.32384,2.6
14368,2019-05-04,00:00:00.00,0,2.37526,2.7
14369,2019-05-05,00:00:00.00,0,2.49804,3.32
14370,2019-05-06,00:00:00.00,0,2.61481,4.07
14371,2019-05-07,00:00:00.00,0,2.73748,4.54
14372,2019-05-08,00:00:00.00,0,2.97943,5.54
14373,2019-05-09,00:00:00.00,0,3.13528,6.2
14374,2019-05-10,00:00:00.00,0,3.12113,6.33
14375,2019-05-11,00:00:00.00,0,3.18943,7.34
14376,2019-05-12,00:00:00.00,0,3.32472,8.41
14377,2019-05-13,00:00:00.00,0,3.25215,9.34
14378,2019-05-14,00:00:00.00,0,3.04043,8.19
14379,2019-05-15,00:00:00.00,3.64032,2.83124,6.55
14380,2019-05-16,00:00:00.00,0.934737,2.59756,6.36
14381,2019-05-17,00:00:00.00,4.02491,2.42262,5.57
14382,2019-05-18,00:00:00.00,5.21277,2.31739,6.38
14383,2019-05-19,00:00:00.00,0,2.19661,5.43
14384,2019-05-20,00:00:00.00,0,2.09564,4.23
14385,2019-05-21,00:00:00.00,0,2.02929,3.72
14386,2019-05-22,00:00:00.00,0,1.95286,3.25
14387,2019-05-23,00:00:00.00,0,1.90222,2.87
14388,2019-05-24,00:00:00.00,0,1.85113,3
14389,2019-05-25,00:00:00.00,6.22163,1.79814,3.42
14390,2019-05-26,00:00:00.00,7.55343,1.81183,5.09
14391,2019-05-27,00:00:00.00,0,1.79404,4.49
14392,2019-05-28,00:00:00.00,0,1.71027,3.57
14393,2019-05-29,00:00:00.00,0,1.65013,3.22
14394,2019-05-30,00:00:00.00,0,1.58951,2.91
14395,2019-05-31,00:00:00.00,0,1.51717,2.83
14396,2019-06-01,00:00:00.00,0,1.45054,2.65
14397,2019-06-02,00:00:00.00,0,1.38782,2.66
14398,2019-06-03,00:00:00.00,0,1.33131,2.33
14399,2019-06-04,00:00:00.00,0,1.28182,2.04
14400,2019-06-05,00:00:00.00,0,1.2362,1.64
14401,2019-06-06,00:00:00.00,4.4436,1.19337,1.42
14402,2019-06-07,00:00:00.00,6.15998,1.17732,1.69
14403,2019-06-08,00:00:00.00,3.85246,1.17008,1.56
14404,2019-06-09,00:00:00.00,3.28097,1.14285,1.48
14405,2019-06-10,00:00:00.00,0,1.10898,1.33
14406,2019-06-11,00:00:00.00,0,1.07294,1.18
14407,2019-06-12,00:00:00.00,0,1.03843,1.09
14408,2019-06-13,00:00:00.00,0,1.00535,1.03
14409,2019-06-14,00:00:00.00,0,0.973625,0.934
14410,2019-06-15,00:00:00.00,0,0.943181,0.815
14411,2019-06-16,00:00:00.00,0,0.913957,0.694
14412,2019-06-17,00:00:00.00,0,0.885893,0.608
14413,2019-06-18,00:00:00.00,0,0.858932,0.548
14414,2019-06-19,00:00:00.00,0,0.833021,0.483
14415,2019-06-20,00:00:00.00,3.21083,0.808146,0.462
14416,2019-06-21,00:00:00.00,6.13377,0.801692,0.571
14417,2019-06-22,00:00:00.00,0,0.795641,0.721
14418,2019-06-23,00:00:00.00,0,0.772385,0.596
14419,2019-06-24,00:00:00.00,2.02394,0.749985,0.509
14420,2019-06-25,00:00:00.00,1.78425,0.728488,0.516
14421,2019-06-26,00:00:00.00,2.70622,0.70787,0.653
14422,2019-06-27,00:00:00.00,2.48097,0.688149,0.549
14423,2019-06-28,00:00:00.00,7.23704,0.701182,0.502
14424,2019-06-29,00:00:00.00,4.68425,0.727155,0.648
14425,2019-06-30,00:00:00.00,0,0.720014,0.831
14426,2019-07-01,00:00:00.00,0,0.699598,0.668
14427,2019-07-02,00:00:00.00,0,0.679917,0.542
14428,2019-07-03,00:00:00.00,5.5777,0.661199,0.467
14429,2019-07-04,00:00:00.00,0,0.64314,0.583
14430,2019-07-05,00:00:00.00,3.80428,0.625746,0.53
14431,2019-07-06,00:00:00.00,10.7525,0.700541,0.63
14432,2019-07-07,00:00:00.00,2.72163,0.773644,2.19
14433,2019-07-08,00:00:00.00,0,0.7527,1.51
14434,2019-07-09,00:00:00.00,0,0.731369,1.19
14435,2019-07-10,00:00:00.00,0,0.7108,1.16
14436,2019-07-11,00:00:00.00,4.57539,0.691111,0.993
14437,2019-07-12,00:00:00.00,0,0.672113,2.07
14438,2019-07-13,00:00:00.00,0,0.653628,1.46
14439,2019-07-14,00:00:00.00,0,0.635784,1.15
14440,2019-07-15,00:00:00.00,0,0.618555,0.94
14441,2019-07-16,00:00:00.00,1.45901,0.601917,0.802
14442,2019-07-17,00:00:00.00,2.32066,0.586024,0.734
14443,2019-07-18,00:00:00.00,4.73049,0.57622,0.924
14444,2019-07-19,00:00:00.00,2.97345,0.569335,1.06
14445,2019-07-20,00:00:00.00,0,0.557101,0.833
14446,2019-07-21,00:00:00.00,0,0.542485,0.731
14447,2019-07-22,00:00:00.00,0,0.528353,0.675
14448,2019-07-23,00:00:00.00,0,0.514686,0.571
14449,2019-07-24,00:00:00.00,13.7941,0.502233,0.518
14450,2019-07-25,00:00:00.00,7.24627,0.543009,0.708
14451,2019-07-26,00:00:00.00,0,0.581653,0.668
14452,2019-07-27,00:00:00.00,0,0.566189,0.519
14453,2019-07-28,00:00:00.00,0,0.551243,0.435
14454,2019-07-29,00:00:00.00,0,0.536796,0.384
14455,2019-07-30,00:00:00.00,0,0.522826,0.354
14456,2019-07-31,00:00:00.00,0,0.509316,0.317
14457,2019-08-01,00:00:00.00,0,0.496245,0.283
14458,2019-08-02,00:00:00.00,0,0.483598,0.259
14459,2019-08-03,00:00:00.00,0,0.471357,0.233
14460,2019-08-04,00:00:00.00,0,0.459507,0.213
14461,2019-08-05,00:00:00.00,0,0.448033,0.195
14462,2019-08-06,00:00:00.00,0,0.436919,0.178
14463,2019-08-07,00:00:00.00,0,0.426153,0.16
14464,2019-08-08,00:00:00.00,0,0.415721,0.141
14465,2019-08-09,00:00:00.00,0,0.405611,0.124
14466,2019-08-10,00:00:00.00,0,0.39581,0.111
14467,2019-08-11,00:00:00.00,16.1072,0.386641,0.336
14468,2019-08-12,00:00:00.00,14.0184,0.565414,0.625
14469,2019-08-13,00:00:00.00,0,0.734513,0.672
14470,2019-08-14,00:00:00.00,1.50391,0.710671,0.466
14471,2019-08-15,00:00:00.00,0,0.691332,0.365
14472,2019-08-16,00:00:00.00,0,0.672625,0.297
14473,2019-08-17,00:00:00.00,0,0.65455,0.251
14474,2019-08-18,00:00:00.00,0,0.637082,0.222
14475,2019-08-19,00:00:00.00,0,0.620197,0.198
14476,2019-08-20,00:00:00.00,0,0.60387,0.174
14477,2019-08-21,00:00:00.00,0,0.58808,0.15
14478,2019-08-22,00:00:00.00,2.7777,0.572851,0.136
14479,2019-08-23,00:00:00.00,0,0.558115,0.134
14480,2019-08-24,00:00:00.00,3.37442,0.543987,0.13
14481,2019-08-25,00:00:00.00,0,0.53031,0.136
14482,2019-08-26,00:00:00.00,2.88097,0.517038,0.12
14483,2019-08-27,00:00:00.00,0,0.504183,0.116
14484,2019-08-28,00:00:00.00,0,0.491581,0.111
14485,2019-08-29,00:00:00.00,0,0.479373,0.095
14486,2019-08-30,00:00:00.00,0,0.467543,0.083
14487,2019-08-31,00:00:00.00,0,0.456078,0.076
14488,2019-09-01,00:00:00.00,6.09736,0.445316,0.071
14489,2019-09-02,00:00:00.00,0,0.43488,0.071
14490,2019-09-03,00:00:00.00,0,0.424406,0.064
14491,2019-09-04,00:00:00.00,0,0.414246,0.063
14492,2019-09-05,00:00:00.00,0,0.40439,0.112
14493,2019-09-06,00:00:00.00,0,0.394827,0.112
14494,2019-09-07,00:00:00.00,0,0.385546,0.085
14495,2019-09-08,00:00:00.00,7.70275,0.384702,0.07
14496,2019-09-09,00:00:00.00,8.08802,0.443999,0.111
14497,2019-09-10,00:00:00.00,7.81953,0.558252,0.199
14498,2019-09-11,00:00:00.00,6.81693,0.660622,0.411
14499,2019-09-12,00:00:00.00,2.20318,0.696273,0.3
14500,2019-09-13,00:00:00.00,3.3632,0.685895,0.234
14501,2019-09-14,00:00:00.00,2.68355,0.677616,0.189
14502,2019-09-15,00:00:00.00,4.46651,0.676684,0.169
14503,2019-09-16,00:00:00.00,11.5364,0.811919,0.282
14504,2019-09-17,00:00:00.00,4.01278,0.941476,1.13
14505,2019-09-18,00:00:00.00,5.04198,0.952344,0.872
14506,2019-09-19,00:00:00.00,4.18102,0.965777,0.908
14507,2019-09-20,00:00:00.00,0,0.953387,0.775
14508,2019-09-21,00:00:00.00,1.60532,0.925787,0.61
14509,2019-09-22,00:00:00.00,0,0.899196,0.592
14510,2019-09-23,00:00:00.00,4.57028,0.885856,0.494
14511,2019-09-24,00:00:00.00,3.26866,0.878025,0.809
14512,2019-09-25,00:00:00.00,0,0.857731,0.893
14513,2019-09-26,00:00:00.00,5.25558,0.852104,0.676
14514,2019-09-27,00:00:00.00,4.2661,0.859791,1.17
14515,2019-09-28,00:00:00.00,10.1743,0.926038,1.27
14516,2019-09-29,00:00:00.00,5.67499,0.992227,1.34
14517,2019-09-30,00:00:00.00,2.60844,0.97972,1.09
14518,2019-10-01,00:00:00.00,0,0.952311,0.929
14519,2019-10-02,00:00:00.00,0,0.930329,0.848
14520,2019-10-03,00:00:00.00,0,0.912303,0.817
14521,2019-10-04,00:00:00.00,3.11701,0.90358,0.775
14522,2019-10-05,00:00:00.00,3.1806,0.89797,0.74
14523,2019-10-06,00:00:00.00,0,0.88824,0.755
14524,2019-10-07,00:00:00.00,0,0.873797,0.749
14525,2019-10-08,00:00:00.00,0,0.852005,0.735
14526,2019-10-09,00:00:00.00,0,0.830031,0.877
14527,2019-10-10,00:00:00.00,0,0.806445,0.787
14528,2019-10-11,00:00:00.00,0,0.783697,0.673
14529,2019-10-12,00:00:00.00,0,0.761752,0.691
14530,2019-10-13,00:00:00.00,0,0.740576,0.662
14531,2019-10-14,00:00:00.00,3.23995,0.720149,0.656
14532,2019-10-15,00:00:00.00,0,0.700482,0.671
14533,2019-10-16,00:00:00.00,0,0.681475,0.661
14534,2019-10-17,00:00:00.00,2.07174,0.663572,0.651
14535,2019-10-18,00:00:00.00,3.9806,0.653415,0.866
14536,2019-10-19,00:00:00.00,3.53242,0.647423,0.989
14537,2019-10-20,00:00:00.00,0,0.634469,0.901
14538,2019-10-21,00:00:00.00,7.68291,0.619057,0.835
14539,2019-10-22,00:00:00.00,9.67405,0.608298,0.864
14540,2019-10-23,00:00:00.00,3.65111,0.704811,0.923
14541,2019-10-24,00:00:00.00,0,0.797944,1.04
14542,2019-10-25,00:00:00.00,0,0.783507,0.921
14543,2019-10-26,00:00:00.00,0,0.769534,0.921
14544,2019-10-27,00:00:00.00,0,0.752106,0.9
14545,2019-10-28,00:00:00.00,0,0.731314,0.798
14546,2019-10-29,00:00:00.00,0,0.71124,0.776
14547,2019-10-30,00:00:00.00,0,0.691854,0.378
14548,2019-10-31,00:00:00.00,0,0.673128,0.619
14549,2019-11-01,00:00:00.00,0,0.655036,0.688
14550,2019-11-02,00:00:00.00,0,0.63755,0.692
14551,2019-11-03,00:00:00.00,0,0.620648,0.679
14552,2019-11-04,00:00:00.00,0,0.604305,0.649
14553,2019-11-05,00:00:00.00,0,0.588644,0.617
14554,2019-11-06,00:00:00.00,0,0.573494,0.592
14555,2019-11-07,00:00:00.00,0,0.55869,0.581
14556,2019-11-08,00:00:00.00,0,0.544364,0.534
14557,2019-11-09,00:00:00.00,0,0.530496,0.552
14558,2019-11-10,00:00:00.00,0,0.51707,0.537
14559,2019-11-11,00:00:00.00,0,0.504067,0.523
14560,2019-11-12,00:00:00.00,0,0.491473,0.47
14561,2019-11-13,00:00:00.00,5.43145,0.479272,0.503
14562,2019-11-14,00:00:00.00,0,0.46745,0.496
14563,2019-11-15,00:00:00.00,0,0.456006,0.49
14564,2019-11-16,00:00:00.00,5.30815,0.445088,0.489
14565,2019-11-17,00:00:00.00,8.68291,0.4348,0.489
14566,2019-11-18,00:00:00.00,4.00815,0.434169,0.489
14567,2019-11-19,00:00:00.00,6.15863,0.43823,0.485
14568,2019-11-20,00:00:00.00,5.55014,0.435015,0.478
14569,2019-11-21,00:00:00.00,0,0.426921,0.472
14570,2019-11-22,00:00:00.00,0,0.416714,0.416
14571,2019-11-23,00:00:00.00,0,0.40681,0.462
14572,2019-11-24,00:00:00.00,0,0.397201,0.457
14573,2019-11-25,00:00:00.00,3.82914,0.387992,0.453
14574,2019-11-26,00:00:00.00,0,0.379054,0.45
14575,2019-11-27,00:00:00.00,0,0.370256,0.447
14576,2019-11-28,00:00:00.00,0,0.361714,0.443
14577,2019-11-29,00:00:00.00,0,0.353417,0.437
14578,2019-11-30,00:00:00.00,0,0.345358,0.432
14579,2019-12-01,00:00:00.00,0,0.337528,0.429
14580,2019-12-02,00:00:00.00,6.19274,0.329919,0.425
14581,2019-12-03,00:00:00.00,0,0.322525,0.425
14582,2019-12-04,00:00:00.00,0,0.315337,0.425
14583,2019-12-05,00:00:00.00,2.10815,0.308348,0.426
14584,2019-12-06,00:00:00.00,0,0.301553,0.428
14585,2019-12-07,00:00:00.00,0,0.294945,0.429
14586,2019-12-08,00:00:00.00,3.86191,0.288528,0.423
14587,2019-12-09,00:00:00.00,0,0.282286,0.416
14588,2019-12-10,00:00:00.00,0,0.276201,0.408
14589,2019-12-11,00:00:00.00,5.49274,0.27028,0.4
14590,2019-12-12,00:00:00.00,5.11143,0.264518,0.392
14591,2019-12-13,00:00:00.00,6.50487,0.258908,0.384
14592,2019-12-14,00:00:00.00,3.51798,0.253447,0.375
14593,2019-12-15,00:00:00.00,2.16749,0.248129,0.366
14594,2019-12-16,00:00:00.00,0,0.242951,0.354
14595,2019-12-17,00:00:00.00,4.08291,0.237907,0.335
14596,2019-12-18,00:00:00.00,0,0.232994,0.337
14597,2019-12-19,00:00:00.00,0,0.228208,0.335
14598,2019-12-20,00:00:00.00,7.67405,0.223544,0.335
14599,2019-12-21,00:00:00.00,12.2137,0.218999,0.343
14600,2019-12-22,00:00:00.00,5.17077,0.214569,0.371
14601,2019-12-23,00:00:00.00,3.93995,0.210251,0.427
14602,2019-12-24,00:00:00.00,2.39601,0.206041,0.41
14603,2019-12-25,00:00:00.00,0,0.201936,0.384
14604,2019-12-26,00:00:00.00,0,0.197934,0.36
14605,2019-12-27,00:00:00.00,1.54322,0.19403,0.325
14606,2019-12-28,00:00:00.00,0,0.190222,0.33
14607,2019-12-29,00:00:00.00,0,0.186508,0.322
14608,2019-12-30,00:00:00.00,0,0.182884,0.318
14609,2019-12-31,00:00:00.00,10.4708,0.179347,0.313
14610,2020-01-01,00:00:00.00,15.4315,0.175896,0.314
14611,2020-01-02,00:00:00.00,0,0.172528,0.32
14612,2020-01-03,00:00:00.00,5.89832,0.16924,0.321
14613,2020-01-04,00:00:00.00,4.92684,0.16603,0.319
14614,2020-01-05,00:00:00.00,0,0.162896,0.311
14615,2020-01-06,00:00:00.00,3.41337,0.159836,0.303
14616,2020-01-07,00:00:00.00,12.2465,0.156848,0.291
14617,2020-01-08,00:00:00.00,4.3039,0.153929,0.29
14618,2020-01-09,00:00:00.00,0,0.151078,0.278
14619,2020-01-10,00:00:00.00,3.08812,0.148293,0.229
14620,2020-01-11,00:00:00.00,9.76094,0.145572,0.242
14621,2020-01-12,00:00:00.00,6.25439,0.142913,0.237
14622,2020-01-13,00:00:00.00,6.58291,0.140314,0.229
14623,2020-01-14,00:00:00.00,0,0.137775,0.222
14624,2020-01-15,00:00:00.00,2.22684,0.135293,0.216
14625,2020-01-16,00:00:00.00,4.5488,0.132866,0.214
14626,2020-01-17,00:00:00.00,3.73012,0.130494,0.209
14627,2020-01-18,00:00:00.00,0,0.128175,0.207
14628,2020-01-19,00:00:00.00,3.75208,0.125907,0.204
14629,2020-01-20,00:00:00.00,0,0.123689,0.206
14630,2020-01-21,00:00:00.00,0,0.12152,0.211
14631,2020-01-22,00:00:00.00,5.3016,0.119398,0.22
14632,2020-01-23,00:00:00.00,6.1488,0.117322,0.224
14633,2020-01-24,00:00:00.00,5.62453,0.115292,0.227
14634,2020-01-25,00:00:00.00,3.35439,0.113305,0.228
14635,2020-01-26,00:00:00.00,3.8147,0.111361,0.229
14636,2020-01-27,00:00:00.00,3.41143,0.109458,0.229
14637,2020-01-28,00:00:00.00,4.4147,0.107596,0.229
14638,2020-01-29,00:00:00.00,3.11701,0.105774,0.23
14639,2020-01-30,00:00:00.00,0,0.10399,0.235
14640,2020-01-31,00:00:00.00,0,0.102243,0.237
14641,2020-02-01,00:00:00.00,2.82029,0.100533,0.236
14642,2020-02-02,00:00:00.00,4.07732,0.0990286,0.236
14643,2020-02-03,00:00:00.00,0,0.0975551,0.232
14644,2020-02-04,00:00:00.00,0,0.0959419,0.225
14645,2020-02-05,00:00:00.00,6.57077,0.0943621,0.226
14646,2020-02-06,00:00:00.00,8.89274,0.0928146,0.225
14647,2020-02-07,00:00:00.00,5.98946,0.0912988,0.222
14648,2020-02-08,00:00:00.00,4.92029,0.0898139,0.218
14649,2020-02-09,00:00:00.00,1.93012,0.0883591,0.212
14650,2020-02-10,00:00:00.00,0,0.0869336,0.206
14651,2020-02-11,00:00:00.00,0,0.0855369,0.212
14652,2020-02-12,00:00:00.00,0,0.0841681,0.214
14653,2020-02-13,00:00:00.00,0,0.0828266,0.213
14654,2020-02-14,00:00:00.00,0,0.0815118,0.211
14655,2020-02-15,00:00:00.00,0,0.0802231,0.211
14656,2020-02-16,00:00:00.00,0,0.0789597,0.211
14657,2020-02-17,00:00:00.00,0,0.0777211,0.211
14658,2020-02-18,00:00:00.00,0,0.0765068,0.21
