time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Net Lake Storage [mm],Snow [mm],Snow Melt (Liquid) [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
5885,1996-02-11,00:00:00.00,0,0,0.291338,0,0.712181,0,7347.46,0,2.20517,0,4.43125,0,240.665,0,0.00585086,12.5532,7608.32,12090.1,4483.46,7.27596e-12
5886,1996-02-12,00:00:00.00,0,0,0.291338,0,0.711726,0,7347.99,0,2.16879,0,4.37673,0,240.665,0,0.00579669,12.0592,7608.27,12090.1,4483.52,3.63798e-12
5887,1996-02-13,00:00:00.00,0,0,0.291338,0,0.71128,0,7348.6,0,2.12697,0,4.32309,0,240.665,0,0.0057273,11.4831,7608.21,12090.1,4483.57,7.27596e-12
5888,1996-02-14,00:00:00.00,0,0,0.291338,0,0.710843,0,7349.43,0,2.07181,0,4.27033,0,240.665,0,0.0054574,10.7128,7608.16,12090.1,4483.62,-1.81899e-12
5889,1996-02-15,00:00:00.00,0,0,0.291338,0,0.710415,0,7350.22,0,2.02043,0,4.21843,0,240.665,0,0.00526727,9.9762,7608.11,12090.1,4483.68,3.63798e-12
5890,1996-02-16,00:00:00.00,0,0,0.291338,0,0.709996,0,7351.02,0,1.96927,0,4.16736,0,240.665,0,0.00504278,9.22591,7608.05,12090.1,4483.73,2.72848e-12
5891,1996-02-17,00:00:00.00,0,0,0.291338,0,0.709586,0,7351.81,0,1.91988,0,4.11711,0,240.665,0,0.00480791,8.48411,7608,12090.1,4483.78,4.54747e-12
5892,1996-02-18,00:00:00.00,0,2.87405,0.291338,0,0.709183,0,7352.69,0,1.86601,0,4.06767,0,241.311,0,0.00446306,9.88494,7610.83,12093,4483.83,1.81899e-12
5893,1996-02-19,00:00:00.00,0.0677844,3.6843,0.291338,0,0.708789,0,7353.75,0,1.80719,0,4.01902,0,243.04,1.07515,0.00395578,9.83207,7614.53,12096.7,4483.88,4.54747e-12
5894,1996-02-20,00:00:00.00,0.00591265,5.56158,0.291338,0,0.708402,0,7354.81,0,1.74891,0,3.97114,0,247.677,1.50732,0.00327476,9.33063,7620.05,12102.3,4483.92,7.27596e-12
5895,1996-02-21,00:00:00.00,0.00585104,4.69247,0.291338,0,0.70832,0,7355.89,0,1.74202,0,3.95596,0,251.166,1.97325,0.00261836,8.97357,7624.7,12107,4483.97,4.54747e-12
5896,1996-02-22,00:00:00.00,0,3.47308,0.291338,0,0.707941,0,7356.92,0,1.6842,0,3.90901,0,255.062,0.995612,0.00195858,8.55459,7628.13,12110.5,4484.02,9.09495e-13
5897,1996-02-23,00:00:00.00,0,0,0.291338,0,0.707571,0,7357.84,0,1.63403,0,3.86279,0,255.992,0.0656461,0.00153255,7.68294,7628.08,12110.5,4484.07,9.09495e-12
5898,1996-02-24,00:00:00.00,0,0,0.291338,0,0.707207,0,7358.74,0,1.58675,0,3.8173,0,256.058,0,0.00115144,6.83613,7628.03,12110.5,4484.11,7.27596e-12
5899,1996-02-25,00:00:00.00,0,0,0.291338,0,0.706851,0,7359.53,0,1.54577,0,3.77253,0,256.058,0,0.000895704,6.08031,7627.99,12110.5,4484.16,5.45697e-12
5900,1996-02-26,00:00:00.00,0,0,0.291338,0,0.706501,0,7360.27,0,1.50847,0,3.72845,0,256.058,0,0.000813664,5.37631,7627.94,12110.5,4484.2,-3.63798e-12
5901,1996-02-27,00:00:00.00,0,0,0.291338,0,0.706159,0,7360.99,0,1.47215,0,3.68506,0,256.058,0,0.000739134,4.69484,7627.9,12110.5,4484.25,8.18545e-12
5902,1996-02-28,00:00:00.00,0,0,0.291338,0,0.705823,0,7361.62,0,1.43146,0,3.64233,0,256.058,0,0.000672374,4.10666,7627.86,12110.5,4484.29,9.09495e-13
5903,1996-02-29,00:00:00.00,0,0,0.291338,0,0.705494,0,7362.22,0,1.39114,0,3.60027,0,256.058,0,0.000609767,3.54423,7627.81,12110.5,4484.33,0
5904,1996-03-01,00:00:00.00,0,0,0.291338,0,0.705171,0,7362.86,0,1.33891,0,3.55886,0,256.058,0,0.00056675,2.95669,7627.77,12110.5,4484.37,1.81899e-12
5905,1996-03-02,00:00:00.00,0,0,0.291338,0,0.704854,0,7363.59,0,1.27189,0,3.51807,0,256.058,0,0.000514497,2.29414,7627.73,12110.5,4484.41,8.18545e-12
5906,1996-03-03,00:00:00.00,0,0,0.291338,0,0.704543,0,7364.29,0,1.19445,0,3.47791,0,256.058,0,0.000453781,1.67784,7627.69,12110.5,4484.45,7.27596e-12
5907,1996-03-04,00:00:00.00,0,6.79601,0.291338,0,0.704238,0,7365.16,0,1.16074,0,3.43836,0,257.561,0,0.000398983,6.13355,7634.45,12117.3,4484.49,5.45697e-12
5908,1996-03-05,00:00:00.00,0,0,0.291338,0,0.703939,0,7366.06,0,1.12678,0,3.39941,0,257.561,0,0.000383299,5.26803,7634.41,12117.3,4484.53,-3.63798e-12
5909,1996-03-06,00:00:00.00,0,0,0.291338,0,0.703645,0,7366.91,0,1.09552,0,3.36105,0,257.561,0,0.000380386,4.44414,7634.37,12117.3,4484.57,3.63798e-12
5910,1996-03-07,00:00:00.00,0,2.39274,0.291338,0,0.703357,0,7367.87,0,1.06153,0,3.32326,0,258.085,0,0.000379079,5.3937,7636.72,12119.7,4484.61,2.72848e-12
5911,1996-03-08,00:00:00.00,0,4.45536,0.291338,0,0.703075,0,7368.98,0,1.02258,0,3.28603,0,260.406,0,0.000366283,6.44872,7641.14,12124.1,4484.65,0
5912,1996-03-09,00:00:00.00,0,5.85863,0.291338,0,0.702798,0,7370.3,0,0.978361,0,3.24936,0,263.911,0.00215162,0.000344731,7.52883,7646.96,12130,4484.68,3.63798e-12
5913,1996-03-10,00:00:00.00,0,3.97077,0.291338,0,0.702526,0,7371.67,0,0.93433,0,3.21324,0,266.679,0.0543189,0.000314621,7.35617,7650.9,12134,4484.72,1.81899e-12
5914,1996-03-11,00:00:00.00,0.0201928,2.38468,0.291338,0,0.702258,0,7373.11,0,0.88976,0,3.17765,0,267.246,1.19469,0.000278297,6.65508,7653.27,12136.4,4484.76,3.63798e-12
5915,1996-03-12,00:00:00.00,0,0,0.291338,0,0.702539,0,7374.59,0,0.915683,0,3.20223,0,265.375,2.93405,0.000239537,5.21796,7653.23,12136.4,4484.79,-1.81899e-12
5916,1996-03-13,00:00:00.00,0.00188589,2.87774,0.291338,0,0.703504,0,7376.05,0,0.988191,0,3.3017,0,265.729,2.99374,0.000203617,6.01712,7656.07,12139.2,4484.83,-9.09495e-13
5917,1996-03-14,00:00:00.00,0,0,0.291338,0,0.703724,0,7377.48,0,1.03024,0,3.31577,0,265.948,2.59491,0.000173432,4.67044,7656.04,12139.2,4484.87,9.09495e-13
5918,1996-03-15,00:00:00.00,0.434914,4.12372,0.291338,0,0.710049,0,7379.08,0,1.27771,0,3.9447,0,264.631,4.04875,0.00613817,6.55836,7660.55,12143.8,4484.91,7.27596e-12
5919,1996-03-16,00:00:00.00,0,3.29504,0.291338,0,0.710582,0,7380.61,0,1.3717,0,3.97733,0,267.535,3.44492,9.28227e-05,5.84949,7663.79,12147.1,4484.96,1.81899e-12
5920,1996-03-17,00:00:00.00,0,0,0.291338,0,0.710107,0,7382.03,0,1.22068,0,3.92604,0,269.112,1.86759,4.90499e-05,4.57942,7663.74,12147.1,4485.02,9.09495e-13
5921,1996-03-18,00:00:00.00,0,0,0.291338,0,0.710385,0,7383.5,0,1.10773,0,3.93425,0,268.495,2.33805,0,3.31089,7663.69,12147.1,4485.07,-6.36646e-12
5922,1996-03-19,00:00:00.00,0,0,0.291338,0,0.710578,0,7384.75,0,1.00418,0,3.93702,0,268.401,2.28077,0,2.26229,7663.64,12147.1,4485.12,9.09495e-13
5923,1996-03-20,00:00:00.00,0,0,0.291338,0,0.71037,0,7385.74,0,0.905763,0,3.90682,0,268.469,2.10274,0,1.45584,7663.59,12147.1,4485.17,1.81899e-12
5924,1996-03-21,00:00:00.00,0,0,0.291338,0,0.712376,0,7386.6,0,0.924527,0,4.06612,0,267.89,2.25654,0,0.786881,7663.53,12147.1,4485.23,-2.72848e-12
5925,1996-03-22,00:00:00.00,0,0,0.291338,0,0.712775,0,7387.25,0,0.889578,0,4.08378,0,267.702,2.20479,0,0.341793,7663.48,12147.1,4485.28,4.54747e-12
5926,1996-03-23,00:00:00.00,0,0,0.291338,0,0.714268,0,7387.69,0,0.857932,0,4.19511,0,267.27,2.26381,0,0.130551,7663.42,12147.1,4485.34,9.09495e-13
5927,1996-03-24,00:00:00.00,0,0,0.291338,0,0.713663,0,7387.97,0,0.650401,0,4.13671,0,269.062,0.471705,0,0.0624052,7663.36,12147.1,4485.4,7.27596e-12
5928,1996-03-25,00:00:00.00,0,0,0.291338,0,0.713074,0,7388.15,0,0.498585,0,4.07949,0,269.534,0,0,0.0331992,7663.3,12147.1,4485.46,2.72848e-12
5929,1996-03-26,00:00:00.00,0,0,0.291338,0,0.712501,0,7388.27,0,0.387281,0,4.02341,0,269.534,0,0,0.024413,7663.24,12147.1,4485.51,1.81899e-12
5930,1996-03-27,00:00:00.00,0,0,0.291338,0,0.711944,0,7388.37,0,0.290473,0,3.96845,0,269.534,0,0,0.0199905,7663.19,12147.1,4485.57,-3.63798e-12
5931,1996-03-28,00:00:00.00,0,0,0.291338,0,0.711402,0,7388.44,0,0.221809,0,3.91457,0,269.534,0,0,0.016783,7663.13,12147.1,4485.62,-9.09495e-13
5932,1996-03-29,00:00:00.00,0,0,0.291338,0,0.710874,0,7388.49,0,0.174568,0,3.86175,0,269.534,0,0,0.0137474,7663.08,12147.1,4485.68,0
5933,1996-03-30,00:00:00.00,0,0,0.291338,0,0.71036,0,7388.53,0,0.139836,0,3.80995,0,269.534,0,0,0.0106788,7663.03,12147.1,4485.73,-9.09495e-13
5934,1996-03-31,00:00:00.00,0,0,0.291338,0,0.709859,0,7388.56,0,0.113102,0,3.75916,0,269.534,0,0,0.00800947,7662.98,12147.1,4485.78,2.72848e-12
5935,1996-04-01,00:00:00.00,0,3.11143,0.291338,0,0.709372,0,7390.18,0,0.107923,0,3.70934,0,270.198,0,0,0.838717,7666.04,12150.2,4485.83,-4.54747e-12
5936,1996-04-02,00:00:00.00,0,3.56353,0.291338,0,0.708897,0,7391.98,0,0.103104,0,3.66047,0,271.172,0.217398,0,1.4185,7669.55,12153.8,4485.88,-1.81899e-12
5937,1996-04-03,00:00:00.00,0,0,0.291338,0,0.708581,0,7393.2,0,0.117877,0,3.62283,0,270.037,1.31156,0,0.211672,7669.5,12153.8,4485.93,0
5938,1996-04-04,00:00:00.00,0,0,0.291338,0,0.708125,0,7393.42,0,0.113481,0,3.57552,0,270.594,0.73446,0,0.0175219,7669.46,12153.8,4485.98,-3.63798e-12
5939,1996-04-05,00:00:00.00,0,0,0.291338,0,0.712086,0,7393.52,0,0.260047,0,3.86846,0,267.597,3.15392,0,0.00497752,7669.4,12153.8,4486.03,3.63798e-12
5940,1996-04-06,00:00:00.00,0,0,0.291338,0,0.732165,0,7393.89,0,0.881232,0.0708484,5.30075,0,259.894,8.26493,0,0.0027878,7669.33,12153.8,4486.1,1.81899e-12
5941,1996-04-07,00:00:00.00,2.42181,1.34523,0.291338,0,0.78873,0,7396.23,-5.31099e-20,2.54731,0.264498,9.37737,0,252.879,10.1686,0.0307943,0.367902,7672.94,12157.5,4486.26,6.36646e-12
5942,1996-04-08,00:00:00.00,0,0,0.291338,0,1.02448,0,7398.25,0,3.41713,2.32266,15.8848,0,239.943,11.3586,0,0.00312903,7672.5,12157.5,4486.7,-9.09495e-13
5943,1996-04-09,00:00:00.00,0,0,0.291338,0,1.53091,0,7400.42,0,4.14501,5.94263,23.866,0,224.099,11.0131,0,0.00166379,7671.31,12157.5,4487.89,0
5944,1996-04-10,00:00:00.00,0,0,0.291338,0,1.82741,0,7402.62,0,4.36702,7.09356,31.7019,0,210.957,10.4625,0,0.00145167,7669.32,12157.5,4489.88,1.81899e-12
5945,1996-04-11,00:00:00.00,0,0,0.291338,0,1.72617,0,7404.63,0,4.16802,5.22969,38.1368,0,202.904,10.0484,0,0.0012518,7667.14,12157.5,4492.06,9.09495e-13
5946,1996-04-12,00:00:00.00,1.62057,4.68407,0.291338,0,1.5459,0,7407.13,0,5.1615,2.89257,42.2714,0,200.086,9.70519,0.184537,2.2749,7671.54,12163.8,4493.96,2.72848e-12
5947,1996-04-13,00:00:00.00,0.304909,1.14528,0.291338,0,1.46413,0,7409.64,0,5.88997,1.506,45.3428,0,196.729,9.39808,0.00112304,1.08471,7671.35,12165.3,4495.6,1.00044e-11
5948,1996-04-14,00:00:00.00,0,0,0.291338,0,1.43846,0,7411.99,0,5.6888,0.739809,47.5149,0,193.092,9.0384,0,0.0231018,7669.82,12165.3,4497.14,-1.81899e-12
5949,1996-04-15,00:00:00.00,0,0,0.291338,0,1.46748,0,7414.1,0,4.95279,0.374009,50.5756,0,187.736,8.78326,0,0.00137119,7668.28,12165.3,4498.67,3.63798e-12
5950,1996-04-16,00:00:00.00,2.64153,0.589255,0.291338,0,1.64231,0,7416.82,0,6.12029,1.3377,56.153,0,178.817,8.51884,0.00132569,0.0637887,7669.77,12168.5,4500.42,-4.54747e-12
5951,1996-04-17,00:00:00.00,2.63669,3.0144,0.291338,0,1.71212,0,7419.57,0,7.20008,1.10007,59.7489,0,174.074,8.24237,0.258597,1.24079,7673.43,12174.2,4502.4,-1.81899e-12
5952,1996-04-18,00:00:00.00,0.923457,2.5863,0.291338,0,1.69779,0,7422.26,0,7.85438,0.423726,61.5473,0,171.635,8.00663,0.0421607,1.14595,7674.9,12177.7,4504.44,9.09495e-13
5953,1996-04-19,00:00:00.00,0.355913,1.17744,0.291338,0,1.70818,0,7424.87,0,7.9782,0.200542,62.7169,0,168.58,7.73407,0.00172437,0.319479,7674.4,12179.2,4506.48,1.81899e-12
5954,1996-04-20,00:00:00.00,0,0,0.291338,0,1.66692,0,7426.99,0,6.55787,0.00256021,61.3794,0,169.053,6.4475,0,0.00385493,7672.39,12179.2,4508.49,-2.72848e-12
5955,1996-04-21,00:00:00.00,0.0898308,0.975283,0.291338,0,1.66464,0,7429.22,0,5.81504,0,61.1915,0,167.016,6.29687,0,0.0016059,7671.5,12180.3,4510.45,5.45697e-12
5956,1996-04-22,00:00:00.00,0,0,0.291338,0,1.69932,0,7431.17,0,4.808,0.0021599,62.7046,0,162.177,6.64392,0,0.00124019,7669.5,12180.3,4512.44,0
5957,1996-04-23,00:00:00.00,0.139427,2.85648,0.291338,0,1.68178,0,7433.68,0,4.97076,0,61.8564,0,161.493,6.1784,0,0.33013,7670.49,12183.3,4514.46,-4.54747e-12
5958,1996-04-24,00:00:00.00,1.7976,2.08452,0.291338,0,1.73731,0,7436.41,0,5.71497,0.0796749,64.2314,0,156.874,6.41711,0.00205794,0.562401,7672.32,12187.2,4516.51,7.27596e-12
5959,1996-04-25,00:00:00.00,0,0,0.291338,0,1.78229,0,7438.67,0,5.092,0.0434274,66.2942,0,151.586,6.39975,0,0.0041553,7670.17,12187.2,4518.66,-9.09495e-13
5960,1996-04-26,00:00:00.00,0.00790711,1.46629,0.291338,0,1.74139,0,7440.83,0,4.46744,0,64.541,0,152.192,5.41893,0,0.00303487,7669.49,12188.6,4520.81,-9.09495e-13
5961,1996-04-27,00:00:00.00,0,0,0.291338,0,1.7052,0,7442.38,0,3.29025,0,62.8829,0,152.336,4.51885,0,0.0012967,7667.41,12188.6,4522.89,-2.72848e-12
5962,1996-04-28,00:00:00.00,0,0,0.291338,0,1.69179,0,7443.69,0,2.62964,0,62.2135,0,150.371,4.4916,0,0.00102241,7665.38,12188.6,4524.92,-2.72848e-12
5963,1996-04-29,00:00:00.00,0.0468968,1.8551,0.291338,0,1.66104,0,7445.79,0,2.54946,0,60.7806,0,150.329,3.89448,0,0.00124307,7665.3,12190.5,4526.9,9.09495e-13
5964,1996-04-30,00:00:00.00,0,0,0.291338,0,1.72602,0,7447.19,0,2.3593,0.259549,63.1233,0,143.108,5.21812,0,0.000858281,7663.28,12190.5,4528.92,3.63798e-12
5965,1996-05-01,00:00:00.00,1.22693,2.88257,0.291338,0,1.73419,0,7449.92,0,3.33213,0.0155615,63.8663,0,140.439,5.15879,0.000302817,0.535468,7665.3,12194.6,4531.01,0
5966,1996-05-02,00:00:00.00,0.307941,1.50155,0.291338,0,1.7235,0,7452.34,0,3.44841,0.00778138,63.352,0,138.929,4.92154,0,0.00207374,7665.02,12196.5,4533.1,9.09495e-13
5967,1996-05-03,00:00:00.00,0,0,0.291338,0,1.6789,0,7453.86,0,2.01374,0,61.3738,0,140.549,3.21731,0,0.000793927,7662.99,12196.5,4535.13,6.36646e-12
5968,1996-05-04,00:00:00.00,0.00568455,1.73463,0.291338,0,1.6389,0,7455.74,0,1.69152,0,59.5508,0,141.496,2.36997,0,0.000861389,7662.78,12198.2,4537.08,4.54747e-12
5969,1996-05-05,00:00:00.00,0.302954,1.0154,0.291338,0,1.62987,0,7457.37,0,1.70166,0.000386733,59.0514,0,138.964,3.18528,0,0.000719443,7662.2,12199.5,4538.98,-1.81899e-12
5970,1996-05-06,00:00:00.00,0,0,0.291338,0,1.65824,0,7458.61,0,1.44657,0.0266516,60.2924,0,133.437,4.51138,0,0.000372165,7660.28,12199.5,4540.9,-1.81899e-12
5971,1996-05-07,00:00:00.00,0.808959,2.53791,0.291338,0,1.646,0,7461.23,0,2.2414,0.000692695,59.7581,0,132.052,4.34251,0,0.121029,7661.69,12202.9,4542.84,9.09495e-13
5972,1996-05-08,00:00:00.00,0.019794,8.74674,0.291338,0,1.6096,0,7464.14,0,2.45266,0,58.1007,0,135.267,3.15334,0,3.55023,7668.57,12211.6,4544.72,0
5973,1996-05-09,00:00:00.00,0,3.89736,0.291338,0,1.57287,0,7466.91,0,2.39723,0,56.4176,0,139.138,1.37157,0,2.54959,7670.65,12215.5,4546.54,-3.63798e-12
5974,1996-05-10,00:00:00.00,0.0189562,1.58957,0.291338,0,1.54299,0,7469.6,0,2.43211,0,55.0054,0,139.46,1.12259,0,1.05898,7670.51,12217.1,4548.28,-3.63798e-12
5975,1996-05-11,00:00:00.00,0.261296,1.04164,0.291338,0,1.52541,0,7472.24,0,2.1925,0,54.1193,0,137.734,1.96985,0,0.043793,7670.12,12218.4,4549.98,5.45697e-12
5976,1996-05-12,00:00:00.00,0.695133,1.01436,0.291338,0,1.52796,0,7474.44,0,1.9776,0.000274898,54.164,0,134.902,2.83436,0,0.00273105,7670.14,12220.1,4551.67,1.81899e-12
5977,1996-05-13,00:00:00.00,7.78276,0.130984,0.291338,0,1.84608,0,7478.09,0,3.85217,2.79803,57.635,0,125.206,5.57139,0.722922,0.0375563,7676.05,12228.1,4553.67,3.63798e-12
5978,1996-05-14,00:00:00.00,3.27741,0.00125505,0.291338,0,2.53196,0,7481.83,0,5.59537,7.3774,61.6316,0,111.531,5.49241,0.028068,0.00624665,7676.32,12231.3,4556.68,3.63798e-12
5979,1996-05-15,00:00:00.00,5.21776,0.0422207,0.291338,0,2.67909,0,7485.82,0,6.62612,7.89762,65.853,0,103.265,5.14701,0.148886,0.00857522,7677.74,12236.6,4560.52,3.63798e-12
5980,1996-05-16,00:00:00.00,8.86346,0.551617,0.291338,0,2.88245,0,7489.9,0,7.78978,8.16789,70.6751,0,97.5447,4.86608,0.594339,0.253108,7682.96,12246,4564.72,-4.54747e-12
5981,1996-05-17,00:00:00.00,3.21293,0.027385,0.291338,0,3.08179,0,7493.97,0,7.81477,8.69543,73.5478,0,89.4367,4.46923,0.140899,0.156527,7681.61,12249.3,4569.31,0
5982,1996-05-18,00:00:00.00,6.44581,0.738445,0.291338,0,3.01116,0,7498.01,0,8.68609,7.88246,76.4854,0,84.5416,4.22414,0.49309,0.436837,7684.07,12256.4,4574.03,-2.72848e-12
5983,1996-05-19,00:00:00.00,3.38544,0.0702875,0.291338,0,3.01377,0,7501.99,0,8.61331,7.71176,78.6052,0,78.2549,3.91105,0.180548,0.289585,7682.86,12259.9,4578.69,9.09495e-13
5984,1996-05-20,00:00:00.00,1.90954,0.155056,0.291338,0,2.82633,0,7505.44,0,7.734,6.32177,80.4452,0,73.5758,3.6773,0.000130271,0.143921,7680.46,12262,4583.16,8.18545e-12
5985,1996-05-21,00:00:00.00,1.46147,1.27788,0.291338,0,2.43791,0,7508.38,0,7.55099,3.38278,81.725,0,71.8594,3.55806,0,0.114309,7679.3,12264.7,4587.06,4.54747e-12
5986,1996-05-22,00:00:00.00,10.2785,2.47727,0.291338,0,2.55701,0,7512.53,0,8.86303,3.40738,85.8637,0,69.8629,3.46558,0.315342,1.27635,7688.43,12277.5,4590.68,8.18545e-12
5987,1996-05-23,00:00:00.00,2.86796,7.04481,0.291338,0,2.29699,0,7516.61,0,9.43323,1.12824,86.661,0,71.5473,3.40056,0.0173714,3.46998,7694.86,12287.4,4594.17,-1.81899e-12
5988,1996-05-24,00:00:00.00,0.566101,0.0181502,0.291338,0,2.35402,0,7520.97,0,8.51711,1.6541,87.0895,0,66.9316,3.32298,0,1.03593,7692.16,12288,4597.45,9.09495e-13
5989,1996-05-25,00:00:00.00,0,0,0.291338,0,2.61854,0,7524.06,0,7.03567,3.72568,87.3968,0,60.404,3.01814,0,0.0126734,7688.56,12288,4601.05,1.81899e-12
5990,1996-05-26,00:00:00.00,0,0,0.291338,0,2.89169,0,7525.94,0,5.76184,5.38104,87.678,0,53.7883,2.68882,0,0.000234486,7684.42,12288,4605.2,7.27596e-12
5991,1996-05-27,00:00:00.00,0,0,0.291338,0,3.05067,0,7527.42,0,4.88591,6.14272,87.899,0,47.7669,2.38835,0,0,7679.84,12288,4609.77,6.36646e-12
5992,1996-05-28,00:00:00.00,0.524693,0.00349015,0.291338,0,2.96138,0,7529.11,-3.14215e-20,4.18771,5.53664,87.9547,0,43.5116,2.17558,0,0,7675.73,12288.5,4614.41,-1.81899e-12
5993,1996-05-29,00:00:00.00,5.1807,0.491416,0.291338,0,2.73615,0,7533.18,0,5.30902,4.08028,87.9483,0,41.3062,2.06506,0.0447678,0.108188,7677.07,12294.2,4618.74,4.54747e-12
5994,1996-05-30,00:00:00.00,17.4621,1.45956,0.291338,0,3.18563,0,7537.77,0,7.26969,6.84199,93.4994,0,39.6851,1.98363,0.259847,0.655319,7691.44,12313.1,4623.29,9.09495e-13
5995,1996-05-31,00:00:00.00,6.67361,7.18018,0.291338,0,2.76601,0,7542.24,0,8.12403,2.79948,97.6873,0,41.7373,2.01046,0.01199,3.04861,7700.71,12326.9,4627.88,-2.72848e-12
5996,1996-06-01,00:00:00.00,2.01425,0.247061,0.291338,0,2.67586,0,7546.83,0,7.15178,2.23799,96.6182,0,39.5103,1.95764,0,1.6301,7698.9,12329.2,4631.95,-3.63798e-12
5997,1996-06-02,00:00:00.00,0,0,0.291338,0,2.86482,0,7550.4,0,5.38899,3.63397,95.5765,0,34.5794,1.72897,0,0.262465,7694.73,12329.2,4636.12,-2.72848e-12
5998,1996-06-03,00:00:00.00,0.812771,0,0.291338,0,3.26509,0,7552.7,-4.09951e-20,4.58671,5.83021,94.5351,0,28.1622,1.40811,0,0.00217256,7690.78,12330,4640.88,0
5999,1996-06-04,00:00:00.00,1.19311,0,0.291338,0,3.39089,0,7554.67,0,4.09444,6.37984,93.5251,0,23.1757,1.15879,0,0,7686.69,12331.2,4646.17,1.81899e-12
6000,1996-06-05,00:00:00.00,0,0,0.291338,0,3.2965,0,7555.97,0,3.19296,5.65936,92.4934,0,19.4939,0.974697,0,0,7681.37,12331.2,4651.49,-9.09495e-13
6001,1996-06-06,00:00:00.00,0,0,0.291338,0,3.17289,0,7557.11,0,2.42689,4.8365,91.1761,0,16.4334,0.821671,0,0,7676.27,12331.2,4656.59,-9.09495e-13
6002,1996-06-07,00:00:00.00,0,0,0.291338,0,3.0635,0,7558.09,0,1.74584,4.48153,89.402,0,13.643,0.682152,0,0,7671.4,12331.2,4661.46,-4.54747e-12
6003,1996-06-08,00:00:00.00,0,0,0.291338,0,2.93361,0,7558.8,0,1.31794,4.01283,87.5864,0,11.2675,0.563376,0,0,7666.77,12331.2,4666.08,-2.72848e-12
6004,1996-06-09,00:00:00.00,0,0,0.291338,0,2.75583,0,7559.46,0,0.906069,3.17269,85.843,0,9.54778,0.477389,0,0,7662.45,12331.2,4670.4,9.09495e-13
6005,1996-06-10,00:00:00.00,0,0,0.291338,0,2.54847,0,7559.82,0,0.752253,2.21901,83.9647,0,8.50021,0.42501,0,0,7658.52,12331.2,4674.34,1.81899e-12
6006,1996-06-11,00:00:00.00,0,0,0.291338,0,2.37304,0,7560.09,0,0.602524,1.64069,81.7897,0,7.78872,0.389436,0,0,7654.96,12331.2,4677.89,-2.72848e-12
6007,1996-06-12,00:00:00.00,0,0,0.291338,0,2.23582,0,7560.27,0,0.526356,1.21881,79.6144,0,7.20767,0.360384,0,0,7651.72,12331.2,4681.13,-2.72848e-12
6008,1996-06-13,00:00:00.00,0,0,0.291338,0,2.1522,0,7560.47,0,0.445973,1.03834,77.4999,0,6.48733,0.324366,0,0,7648.7,12331.2,4684.15,9.09495e-13
6009,1996-06-14,00:00:00.00,0,0,0.291338,0,2.0702,0,7560.67,0,0.3474,0.784587,75.462,0,5.93233,0.296617,0,0,7645.85,12331.2,4687,1.81899e-12
6010,1996-06-15,00:00:00.00,0,0,0.291338,0,2.01126,0,7560.8,0,0.312113,0.631772,73.4,0,5.42119,0.27106,0,0,7643.14,12331.2,4689.72,-7.27596e-12
6011,1996-06-16,00:00:00.00,0,0,0.291338,0,1.96393,0,7560.9,0,0.281772,0.623689,71.3093,0,4.91388,0.245694,0,0,7640.53,12331.2,4692.32,1.81899e-12
6012,1996-06-17,00:00:00.00,2.08199,0.00128831,0.291338,0,1.92072,0,7562.88,-1.70844e-20,0.416423,0.628213,69.2979,0,4.44748,0.222374,0,0,7640.1,12333.3,4694.84,-9.09495e-13
6013,1996-06-18,00:00:00.00,3.50116,0.187702,0.291338,0,1.84199,0,7565.46,0,1.35265,0.419656,67.481,0,4.30669,0.215335,0,0.0234522,7641.39,12337,4697.23,9.09495e-13
6014,1996-06-19,00:00:00.00,1.8908,0.0737942,0.291338,0,1.78271,0,7567.63,0,1.16625,0.29399,65.6259,0,4.10812,0.205406,0,0.00110087,7641.1,12338.9,4699.49,2.72848e-12
6015,1996-06-20,00:00:00.00,0,0,0.291338,0,1.73469,0,7568.52,0,0.318355,0.226345,63.8404,0,3.82936,0.191468,0,0,7638.96,12338.9,4701.64,-1.81899e-12
6016,1996-06-21,00:00:00.00,0,0,0.291338,0,1.68443,0,7568.62,0,0.263025,0.101448,62.1216,0,3.64237,0.182119,0,0,7636.9,12338.9,4703.69,9.09495e-13
6017,1996-06-22,00:00:00.00,0,0,0.291338,0,1.64492,0,7568.7,0,0.219384,0.0679065,60.3716,0,3.47422,0.173711,0,0,7634.94,12338.9,4705.65,-9.09495e-13
6018,1996-06-23,00:00:00.00,6.32325,0.232482,0.291338,0,1.60531,0,7573.38,1.44027e-19,2.00863,0.0368299,58.6615,0,3.42691,0.171345,2.56248e-05,0.0382495,7639.62,12345.5,4707.53,-1.81899e-12
6019,1996-06-24,00:00:00.00,9.57728,0.0289408,0.291338,0,1.65398,0,7578.22,0,2.92398,0.133966,60.6764,0,3.23751,0.161875,0.0104289,0.0269197,7647.33,12355.1,4709.42,-9.09495e-13
